,boxPlot,darkmoon,dps,fightLength,igniteDps,igniteDrops,nightfall,numMages,numPIs,numWB,percentDpsIncrease,percentIgniteDpsIncrease,rotation,semiWB,stdDev,weightedTicks,totalCrit
3535,"Boxplot values: 4523, 5434, 5597, 5614, 5771, 6733",False,5614.0,100,1458.0,"Ignite Drop times on avg List(36.245928048394006, 53.19401710818835, 67.96196019103854, 80.59164977668388, 89.604529777462, 95.21386658401308, 98.16329925556137, 99.39247582022473, 99.85012454504468, 99.96831740144687, 99.9947766214527, 99.99996886260023)",False,5,4,5,1.0089863407620416,1.0760147601476016,9,0,271.1937693553201,49.30159537600014,0.047051310779596366
3536,"Boxplot values: 4689, 5433, 5595, 5631, 5785, 6750",False,5631.0,100,1550.0,"Ignite Drop times on avg List(39.938090029597845, 59.93073632598489, 75.49542231896757, 86.74250087880867, 93.76929859076076, 97.46949029481647, 99.09144656745818, 99.74459226263316, 99.93812426548607, 99.99430210762765)",False,5,4,5,1.012041696621136,1.1439114391143912,10,0,294.6256485207508,53.34243310000019,0.047051310779596366
3537,"Boxplot values: 3995, 4541, 4659, 4664, 4783, 5437",False,4664.0,120,870.0,"Ignite Drop times on avg List(25.683540443007622, 40.68530402674969, 53.08405102382326, 64.28972926066852, 74.66323464871478, 84.69750155605601, 94.30292867650437, 102.95473385068976, 109.97186216382198, 114.96971728745096, 117.89768007451072, 119.27380627933059, 119.81128448241721, 119.95921163249777, 119.99527704756116, 119.99991610443149, 120.00038146803479)",False,5,0,0,1.014574722645203,1.124031007751938,9,2,181.8362827125525,35.4405022399999,0.14099982308390308
3538,"Boxplot values: 4069, 4550, 4680, 4682, 4811, 5424",False,4682.0,120,927.0,"Ignite Drop times on avg List(26.038244716207583, 42.26016069779745, 56.0813912539892, 68.22868140614338, 79.39045350707052, 89.84330637315323, 99.10523092541997, 106.8194184605573, 112.58027574633086, 116.39584858134431, 118.51947658128617, 119.5094521145423, 119.87174029775855, 119.96794173330493, 119.99567331219515, 119.99899476925688)",False,5,0,0,1.0184903197737656,1.1976744186046508,10,2,186.4268745812859,38.42310053999992,0.14099982308390308
3540,"Boxplot values: 4575, 5176, 5327, 5335, 5479, 6444",False,5335.0,120,1338.0,"Ignite Drop times on avg List(35.97800655534962, 53.49728964535225, 68.34296281846522, 81.95884224952373, 94.30905764607498, 104.13891664048987, 111.32912612971845, 115.8102299615372, 118.23991500824091, 119.39567141454054, 119.82152405889255, 119.96387471920487, 119.99326451625801, 119.99882760596951, 119.99928878980116)",False,5,2,3,1.0104166666666667,1.0886899918633035,9,2,233.83691521058086,54.65510969600003,0.061537151108691096
3542,"Boxplot values: 4556, 5182, 5326, 5342, 5481, 6513",False,5342.0,120,1420.0,"Ignite Drop times on avg List(38.80935111334566, 60.359389915786, 77.32207640730104, 91.65165684280174, 102.72854119986842, 110.5297262258479, 115.34803890853306, 117.94071250485044, 119.21956970574432, 119.73750030090673, 119.92416902768113, 119.98351926101414, 119.99580029692326, 119.9988195935635)",False,5,2,3,1.0117424242424242,1.1554109031733115,10,2,244.04588440860766,59.20062764000011,0.061537151108691096
3597,"Boxplot values: 4577, 5614, 5876, 5880, 6184, 6752",False,5880.0,40,1496.0,"Ignite Drop times on avg List(30.822698206222515, 38.38959818508607, 39.88920248616436, 39.9996185654533, 40.001348626508054)",False,5,2,3,1.0063323635118946,1.0446927374301676,9,1,359.8436891340072,19.644955747999997,0.07093843727439238
3598,"Boxplot values: 4525, 5629, 5892, 5890, 6196, 6668",False,5890.0,40,1531.0,"Ignite Drop times on avg List(31.27466489511182, 38.65322595791931, 39.87843563767017, 39.998433536102944, 40.00129277189978)",False,5,2,3,1.0080438131097038,1.0691340782122905,10,1,356.2117186602788,20.126032343999974,0.07093843727439238
3601,"Boxplot values: 4410, 5039, 5179, 5187, 5330, 6344",False,5187.0,120,1245.0,"Ignite Drop times on avg List(33.08528785921294, 51.1304898068462, 66.12357591461983, 79.72343741901493, 91.8904294681994, 102.08531592160315, 109.97128028004062, 115.00338999222578, 117.89465883909173, 119.22527903961577, 119.75561840424835, 119.94473167434509, 119.9916565081869, 119.99796487620256)",False,5,1,2,1.01052016364699,1.09402460456942,9,3,218.09467591864149,50.95217507600029,0.07037529306444006
3602,"Boxplot values: 4350, 5025, 5169, 5173, 5311, 6336",False,5173.0,120,1300.0,"Ignite Drop times on avg List(36.061868219280456, 57.59798861798721, 74.54277790985275, 88.71028891204462, 100.16753204961633, 108.45726955718152, 114.0517746900738, 117.2840893449878, 118.89461308333644, 119.6004291228782, 119.87874025826702, 119.96513003104816, 119.98995048779591, 119.99624097803903, 119.9986335709005, 119.99905427725301)",False,5,1,2,1.0077927138125853,1.1423550087873462,10,3,235.28857166584882,55.27874316799987,0.07037529306444006
3603,"Boxplot values: 4408, 4983, 5130, 5139, 5282, 6458",False,5139.0,120,1226.0,"Ignite Drop times on avg List(33.29100557924839, 48.82602375392445, 62.04835797659938, 74.53481056678258, 86.29234345123962, 96.8642761277083, 105.40115566336105, 111.62071307656767, 115.77791041082745, 118.12089646932995, 119.28548502831617, 119.761563185627, 119.93315766860701, 119.98802354762839, 119.9993224743317, 120.00007019180102)",False,5,3,0,1.0108182533438237,1.138347260909935,10,5,232.6966110930711,50.449247332000006,0.09204196380226792
3604,"Boxplot values: 4369, 4975, 5122, 5128, 5274, 6324",False,5128.0,120,1158.0,"Ignite Drop times on avg List(31.614134288780274, 45.20470734997503, 57.19919779573885, 68.93557145945275, 80.28491909562423, 91.06317956697484, 100.63898189067932, 108.35496293464846, 113.84459372485259, 117.21349112382971, 118.92931199237586, 119.68363026154739, 119.93370610447425, 119.98982770055905, 119.99979190778485, 120.00018922283594)",False,5,3,0,1.0086546026750591,1.075208913649025,9,5,227.42871686585468,46.90095801599992,0.09204196380226792
3660,"Boxplot values: 4574, 5242, 5447, 5473, 5670, 6800",False,5473.0,60,1187.0,"Ignite Drop times on avg List(28.021644609898527, 38.772297201043706, 48.21483660148156, 55.10188791442211, 58.69792688645823, 59.82730218367138, 59.99653702211863, 60.00079003851146)",False,5,5,1,1.008661997788426,1.0626678603401971,9,2,334.02830242074305,23.665261224000034,0.10695263956631629
3661,"Boxplot values: 4569, 5257, 5464, 5498, 5693, 6732",False,5498.0,60,1240.0,"Ignite Drop times on avg List(28.841524829257356, 40.212449642219234, 49.39785086729232, 55.603928172587594, 58.80046895849627, 59.8354307428967, 59.99437740460737, 60.00047263990238)",False,5,5,1,1.0132694434205676,1.1101163831692031,10,2,351.86746536176827,24.918034812,0.10695263956631629
3663,"Boxplot values: 4267, 4988, 5139, 5150, 5300, 6495",False,5150.0,120,1163.0,"Ignite Drop times on avg List(30.51016215428817, 43.86075361638727, 55.7768108513574, 67.86918075803598, 79.641854511035, 90.66530320803041, 100.20097352178094, 107.90099961279053, 113.47654515070298, 116.95861351124564, 118.8170034539575, 119.59688487518889, 119.8925207995367, 119.97771226204532, 119.99971538802649, 119.99970603985886, 119.99978936069743)",False,5,4,1,1.0092102684695277,1.0848880597014925,9,3,234.76292083781613,47.28317532399992,0.09277848505469707
3664,"Boxplot values: 4425, 5010, 5155, 5169, 5315, 6504",False,5169.0,120,1236.0,"Ignite Drop times on avg List(32.1774012733316, 47.44632867571635, 60.919342429325894, 73.83722588872273, 85.79744170110077, 96.37419240590677, 105.20152004141579, 111.48573240259981, 115.66902592346649, 118.06285159441775, 119.24565628020615, 119.75460600230028, 119.92949819427004, 119.9876737631868, 120.00110768204578)",False,5,4,1,1.012933568489124,1.1529850746268655,10,3,240.81600111111302,51.02059987199975,0.09277848505469707
3733,"Boxplot values: 4390, 5335, 5560, 5575, 5818, 6561",False,5575.0,40,1320.0,"Ignite Drop times on avg List(28.70481584491828, 37.79057361873743, 39.76695095161047, 39.99144778738195, 40.000098927117165)",False,5,1,1,1.0026978417266188,1.0418310970797158,9,4,339.21753370285694,17.354444536000035,0.08048279429052639
3734,"Boxplot values: 4439, 5312, 5548, 5552, 5797, 6465",False,5552.0,40,1304.0,"Ignite Drop times on avg List(29.00560262490324, 37.85522617760223, 39.792743768598804, 39.996568228204225, 40.00080349541956)",False,5,1,1,0.9985611510791368,1.0292028413575376,10,4,348.99976245544093,17.75745448399998,0.08048279429052639
3736,"Boxplot values: 4628, 5473, 5718, 5756, 6007, 6863",False,5756.0,40,1324.0,"Ignite Drop times on avg List(27.718322987179533, 36.166667921574394, 39.382290209289486, 39.99489638642875, 40.003570686271885)",False,5,4,1,1.0108886547242713,1.0720647773279353,10,0,387.4464325844982,17.429216244000056,0.14212810590187014
3737,"Boxplot values: 4534, 5472, 5709, 5744, 5985, 6844",False,5744.0,40,1298.0,"Ignite Drop times on avg List(27.423652253524285, 35.88709130493378, 39.329309998502225, 39.9909891080795, 40.00266765688819)",False,5,4,1,1.0087811731647347,1.0510121457489878,9,0,384.3365560694336,17.075426148000144,0.14212810590187014
3738,"Boxplot values: 4788, 5727, 5981, 6026, 6294, 7161",False,6026.0,40,1397.0,"Ignite Drop times on avg List(28.451966349217745, 36.27809557607802, 39.52774544366881, 40.00825434841435, 40.00192455862444, 40.0003296292581)",False,5,5,3,1.0056742323097465,1.0332840236686391,9,0,406.0052772327514,18.274251248,0.08177599697530001
3739,"Boxplot values: 4844, 5751, 6010, 6051, 6343, 7168",False,6051.0,40,1437.0,"Ignite Drop times on avg List(28.938741696889583, 36.49407685086639, 39.549873856121316, 40.00102226408352, 40.00446210778952)",False,5,5,3,1.0098464619492658,1.0628698224852071,10,0,409.74609066770796,18.83077354400004,0.08177599697530001
3742,"Boxplot values: 4915, 5880, 6150, 6183, 6530, 7178",False,6183.0,40,1526.0,"Ignite Drop times on avg List(29.861851096677245, 37.271738243012386, 39.68232837267271, 40.008277159037824, 40.00128982144965)",False,5,5,4,1.0104592253636215,1.0656424581005586,10,0,410.15616277638856,20.025927811999995,0.06202957236670404
3743,"Boxplot values: 4832, 5866, 6133, 6160, 6446, 7215",False,6160.0,40,1483.0,"Ignite Drop times on avg List(29.270961526497214, 37.02329334218501, 39.673826872438404, 40.00245075777809, 40.00156862139091, 40.000591571459175)",False,5,5,4,1.0067004412485698,1.035614525139665,9,0,399.50360710580253,19.393255859999968,0.06202957236670404
3744,"Boxplot values: 4346, 4943, 5107, 5121, 5286, 6503",False,5121.0,100,1144.0,"Ignite Drop times on avg List(30.69443818325447, 44.49551861988396, 55.84577424962084, 66.6942804789398, 76.91674336068179, 85.60352604424047, 92.1943464548133, 96.46400009789133, 98.7023960773597, 99.66160756230911, 99.93467620608337, 99.99054946404182, 100.0000219478999, 100.00026510479734)",False,5,3,2,1.011655472145397,1.0905624404194472,9,0,259.20339049763487,38.57389184000003,0.10780847628241692
3746,"Boxplot values: 4254, 4981, 5146, 5164, 5327, 6506",False,5164.0,100,1242.0,"Ignite Drop times on avg List(33.10473022705059, 49.13194813841884, 61.684922186483185, 73.07960397594617, 82.56183704576154, 89.95505634351278, 94.9887649272774, 97.83567108553557, 99.26320623027905, 99.81426923757581, 99.96914983726514, 99.99564478556424, 99.99961210297273)",False,5,3,2,1.020150138285263,1.1839847473784555,10,0,274.0796718789595,42.535108440000016,0.10780847628241692
3748,"Boxplot values: 4439, 5120, 5268, 5281, 5423, 6398",False,5281.0,120,1378.0,"Ignite Drop times on avg List(37.509129604991635, 57.823581050156456, 74.01675754721005, 88.23208174109675, 99.63051819499944, 108.14113982722543, 113.74479759385984, 117.08526795203953, 118.8188559443722, 119.59497120104675, 119.87602537955728, 119.96847258313593, 119.99650288802664, 119.99997285345928, 120.00003155083857)",False,5,2,2,1.014601344860711,1.1677966101694914,10,3,242.22001282348128,57.38825553999977,0.07037529306444006
3749,"Boxplot values: 4534, 5108, 5260, 5268, 5412, 6502",False,5268.0,120,1293.0,"Ignite Drop times on avg List(34.66749456315805, 51.45557693448551, 65.92170699235373, 79.23035568861005, 91.25181056376245, 101.45973435008496, 109.27893856029257, 114.52325307579639, 117.59877426119584, 119.11098859496084, 119.73076654903733, 119.91533702398236, 119.98394017978204, 119.99726685995462, 120.0000297758948)",False,5,2,2,1.0121037463976943,1.0957627118644069,9,3,233.01085223003818,52.74552060799986,0.07037529306444006
3801,"Boxplot values: 4206, 4875, 5078, 5102, 5308, 6226",False,5102.0,40,1023.0,"Ignite Drop times on avg List(23.473939782969417, 34.231707566939605, 38.862787210132566, 39.918388763970064, 40.00505559487589, 40.000841491435125)",False,5,1,0,0.985322518346852,0.9855491329479767,10,0,323.8479491714862,13.506577435999992,0.1873730079844177
3803,"Boxplot values: 4130, 4860, 5067, 5091, 5300, 6265",False,5091.0,40,1008.0,"Ignite Drop times on avg List(23.31584658768406, 34.00486485674747, 38.74325218481549, 39.9106356544966, 40.00258743607421, 40.000560603644395)",False,5,1,0,0.9831981460023176,0.9710982658959536,9,0,328.72982227356783,13.212085568000019,0.1873730079844177
3804,"Boxplot values: 4724, 5394, 5619, 5655, 5880, 6808",False,5655.0,40,1230.0,"Ignite Drop times on avg List(26.636118463548126, 35.31514251159416, 39.21250549638874, 39.98055031566728, 40.005273109410815)",False,5,4,0,1.0046189376443415,1.0327455919395463,9,1,370.2841708584525,16.155091040000098,0.16254095169064825
3805,"Boxplot values: 4501, 5401, 5628, 5670, 5905, 6768",False,5670.0,40,1257.0,"Ignite Drop times on avg List(26.978345142711873, 35.58339241610501, 39.209360484074004, 39.985717947799905, 40.004552760684106, 40.00026513269856)",False,5,4,0,1.007283709362231,1.0554156171284634,10,1,377.38167745629517,16.554301808000165,0.16254095169064825
3807,"Boxplot values: 4767, 5668, 5909, 5952, 6206, 7114",False,5952.0,40,1347.0,"Ignite Drop times on avg List(27.87766469578948, 35.81892516942679, 39.4324607023147, 40.00582255164088, 40.00254718681369)",False,5,5,2,1.0047265361242403,1.0306044376434582,9,1,401.7383487359127,17.64061653200004,0.09352089996185575
3808,"Boxplot values: 4689, 5676, 5933, 5975, 6237, 7091",False,5975.0,40,1382.0,"Ignite Drop times on avg List(28.29947744779795, 36.03115286193481, 39.437397595558835, 39.99657961916748, 40.00303085181817)",False,5,5,2,1.0086090479405807,1.0573833205814842,10,1,407.5171178101753,18.160520752000046,0.09352089996185575
3811,"Boxplot values: 4292, 5149, 5330, 5340, 5514, 6359",False,5340.0,80,1354.0,"Ignite Drop times on avg List(37.06086179574785, 56.40688056344858, 68.29487168719945, 74.96049931076783, 78.22959696048568, 79.4690670905169, 79.88049601239467, 79.97643634952595, 79.99882229603469)",False,5,1,4,1.0062182023742228,1.1153212520593079,10,0,303.4826586704558,38.306765992000095,0.06202957236670404
3812,"Boxplot values: 4477, 5185, 5354, 5366, 5527, 6377",False,5366.0,80,1322.0,"Ignite Drop times on avg List(34.28157148769606, 51.74931153647702, 64.15818842008208, 72.45766938569136, 77.11937228954996, 79.14927105238597, 79.79152806137367, 79.96537801254523, 80.00011867852585, 80.00031887942923)",False,5,1,4,1.0111173921236103,1.0889621087314665,9,0,268.4743638681901,35.70768603599997,0.06202957236670404
3814,"Boxplot values: 4117, 4665, 4804, 4806, 4941, 5484",False,4806.0,100,964.0,"Ignite Drop times on avg List(27.000056293799087, 42.91323015118846, 56.00465138741847, 67.6575734221816, 77.9099375298682, 86.5081374151619, 92.97101451386527, 96.9567360914342, 98.91323152976868, 99.688990649193, 99.93546947739428, 99.99246080760055, 99.99911743806412)",False,5,0,1,1.0195163343232925,1.1476190476190475,9,1,199.0431545254796,32.831138999999986,0.12329223853416706
3815,"Boxplot values: 4094, 4675, 4815, 4814, 4955, 5538",False,4814.0,100,1017.0,"Ignite Drop times on avg List(27.700091011203664, 45.551419066399504, 59.97918865255883, 72.07286296095876, 81.93857906987328, 89.57972297119335, 94.75610770774522, 97.81542580730691, 99.25895111823714, 99.81427220273947, 99.96439792067427, 99.99365182990428, 100.00008913331534)",False,5,0,1,1.0212134068731438,1.2107142857142856,10,1,200.09662257180102,35.321859099999884,0.12329223853416706
3816,"Boxplot values: 4258, 4904, 5054, 5067, 5212, 6550",False,5067.0,120,1134.0,"Ignite Drop times on avg List(29.403123408004053, 42.34428878631357, 55.120604780029154, 67.71339124706157, 79.94073207040172, 90.93158828417937, 100.31767059784897, 107.80280689225981, 113.11939604671697, 116.57618463828943, 118.53447059307089, 119.47385125735181, 119.84236118389373, 119.9673045360702, 119.99536017219526, 119.99900537336346, 119.999469902232)",False,5,5,2,1.0138055222088835,1.1571428571428573,10,0,239.5141346867841,46.88723978400013,0.10780847628241692
3817,"Boxplot values: 4273, 4877, 5026, 5037, 5184, 6445",False,5037.0,120,1053.0,"Ignite Drop times on avg List(28.28176610381678, 39.24979382103578, 50.70044373130249, 62.07573465409911, 73.32748687412574, 84.15466010312387, 94.13513301935372, 103.00086317131715, 109.92881191530545, 114.79469729528728, 117.74519616223878, 119.20278817436132, 119.76422708665365, 119.94785605920477, 119.99295071477529, 119.99976098876293)",False,5,5,2,1.0078031212484997,1.0744897959183672,9,0,231.9967921715574,42.774334548000176,0.10780847628241692
3880,"Boxplot values: 4732, 5787, 6055, 6026, 6308, 6817",False,6026.0,40,1597.0,"Ignite Drop times on avg List(33.06990417296039, 39.15297193212637, 39.95181866937923, 40.000233830430915)",False,5,2,5,1.007860846295367,1.0653769179452968,10,0,339.01379135602144,21.015262267999894,0.047051310779596366
3881,"Boxplot values: 4740, 5781, 6044, 6026, 6308, 6790",False,6026.0,40,1569.0,"Ignite Drop times on avg List(32.78055879946648, 39.03314281153892, 39.953441116898524, 40.00359018149276, 40.000821943601565)",False,5,2,5,1.007860846295367,1.046697798532355,9,0,342.8118011215732,20.56779498399979,0.047051310779596366
3882,"Boxplot values: 4272, 4922, 5104, 5118, 5289, 6367",False,5118.0,80,1179.0,"Ignite Drop times on avg List(29.953453962668764, 45.630353371090884, 57.217548380715385, 66.43525965471349, 73.0846499326083, 77.18446155901181, 79.11937543111769, 79.79286160858165, 79.96652057866964, 79.99853957403126, 80.00029640014655)",False,5,2,0,1.0134653465346537,1.1413359148112294,10,3,280.5744829170796,32.04788743199989,0.12231348409679461
3884,"Boxplot values: 4292, 4910, 5082, 5098, 5271, 6452",False,5098.0,80,1115.0,"Ignite Drop times on avg List(28.549753040307223, 42.77012946785402, 53.91254951879913, 63.5041304337231, 71.0990053050539, 76.18725744576268, 78.77557123557673, 79.7173066718034, 79.96177229420637, 79.9998082454346, 80.00021067460789)",False,5,2,0,1.0095049504950495,1.0793804453049372,9,3,269.36234584442605,29.909241076000004,0.12231348409679461
3885,"Boxplot values: 4454, 5156, 5338, 5357, 5535, 6550",False,5357.0,80,1309.0,"Ignite Drop times on avg List(32.949769725710404, 48.67429389041583, 60.379493516942766, 69.37139923089332, 75.18076324595306, 78.32582157541961, 79.55532420375559, 79.91807987307442, 79.99485346935609, 79.99967843311646)",False,5,2,3,1.0138152914458742,1.0953974895397491,9,0,295.1801386028444,35.23069228799997,0.08177599697530001
3886,"Boxplot values: 4454, 5169, 5357, 5381, 5559, 6445",False,5381.0,80,1393.0,"Ignite Drop times on avg List(35.14663038398191, 53.14463899478525, 64.85229815362287, 72.49376635041683, 76.8695587367179, 78.99551566882495, 79.7429294259563, 79.95362438005911, 79.99741180309728, 80.0013799256855)",False,5,2,3,1.0183573050719152,1.1656903765690376,10,0,308.75910164989847,38.03900984399996,0.08177599697530001
3889,"Boxplot values: 4203, 4794, 4950, 4975, 5132, 6380",False,4975.0,80,929.0,"Ignite Drop times on avg List(26.37548629253869, 36.1305754816146, 46.07254613497033, 55.8112966479545, 64.67524509959289, 71.7988505609471, 76.61127184427554, 79.03383777069526, 79.84861292851997, 79.99118739267202, 80.00073007163338)",False,5,5,0,1.006066734074823,1.0764774044032446,10,1,261.3597918244297,25.00049996400005,0.16254095169064825
3890,"Boxplot values: 4137, 4783, 4944, 4961, 5119, 6320",False,4961.0,80,895.0,"Ignite Drop times on avg List(25.91925168975157, 35.24993055035226, 44.98279005528381, 54.59327148431481, 63.532048782407024, 71.11438360038849, 76.36224255924316, 78.96679487560085, 79.81523132827007, 79.98346175092053, 79.9989338881854, 79.99998888756032)",False,5,5,0,1.0032355915065725,1.037079953650058,9,1,249.8402006058871,23.91737735200014,0.16254095169064825
3961,"Boxplot values: 4374, 5063, 5246, 5268, 5447, 6523",False,5268.0,80,1250.0,"Ignite Drop times on avg List(31.729205127812175, 46.50129149108152, 57.580041792069494, 66.63002728323349, 73.23977703404371, 77.19045331094587, 79.10690523397426, 79.80421596554773, 79.97945802418984, 79.99967463722008, 80.0004613713416)",False,5,3,0,1.0132717830351992,1.1322463768115942,10,4,296.8052344939332,33.867575719999984,0.10610359690305717
3962,"Boxplot values: 4414, 5047, 5223, 5244, 5422, 6534",False,5244.0,80,1180.0,"Ignite Drop times on avg List(30.425788708141766, 43.515174499979885, 54.30292361558449, 63.78989576093414, 71.42945215758499, 76.33048209000738, 78.80818377835413, 79.74075690027672, 79.97196483218937, 79.99907266333081, 80.00063401567641)",False,5,3,0,1.0086555106751298,1.068840579710145,9,4,284.7989141674384,31.612805531999932,0.10610359690305717
3963,"Boxplot values: 4298, 4995, 5137, 5120, 5261, 5726",False,5120.0,100,1223.0,"Ignite Drop times on avg List(36.18639078069906, 58.276407967456116, 74.43003503205334, 86.02255048205576, 93.18418465486445, 97.0719107171128, 98.96095166658098, 99.70028929779278, 99.93637880436631, 99.9908878286549, 99.99968189517197, 99.99981366975965)",False,5,0,4,1.005104043973302,1.1240808823529411,10,0,204.03314463230873,44.01451956000018,0.06202957236670404
3965,"Boxplot values: 4288, 5014, 5149, 5144, 5280, 5845",False,5144.0,100,1183.0,"Ignite Drop times on avg List(33.151067341352345, 52.45788650881715, 67.81463932312529, 80.01489095650697, 89.11048725592048, 94.91627016775378, 98.0726004644204, 99.39289229104357, 99.84607966452351, 99.96395856253478, 99.99302604087978, 99.99975949316675)",False,5,0,4,1.0098154691794268,1.0873161764705883,9,0,197.48469934042419,40.902086060000116,0.06202957236670404
4017,"Boxplot values: 4101, 4662, 4815, 4825, 4972, 5775",False,4825.0,100,978.0,"Ignite Drop times on avg List(25.874531709680973, 41.28110246342354, 53.42868101467193, 64.26554885155765, 74.33301996169517, 83.19676135937335, 90.45252304777924, 95.44029959898991, 98.21457911200781, 99.4627878978551, 99.88378260344525, 99.98153227593954, 100.00127577107835)",False,5,1,1,1.014934791754312,1.1189931350114417,9,0,231.04814623151836,33.14535804800001,0.14212810590187014
4019,"Boxplot values: 4089, 4667, 4819, 4833, 4983, 6021",False,4833.0,100,1020.0,"Ignite Drop times on avg List(26.590462996882213, 42.76102717845559, 55.71026371147201, 67.01308877680603, 76.9134064774121, 85.34226379784873, 91.82829568831424, 96.15825142053271, 98.55308197600779, 99.58073424395135, 99.91495898131234, 99.99073742386561, 99.99937917483463, 100.00011527946786)",False,5,1,1,1.0166175851914176,1.1670480549199085,10,0,236.95300832701508,34.94285150399992,0.14212810590187014
4101,"Boxplot values: 4417, 5171, 5361, 5383, 5571, 6396",False,5383.0,60,1295.0,"Ignite Drop times on avg List(31.272333876833994, 46.2774716231427, 54.72854708222819, 58.562068870420134, 59.756462554800606, 59.97952141680941, 59.99831195422369)",False,5,1,2,1.01432070849821,1.099320882852292,9,2,304.19112481087006,26.02842206800008,0.08112681888540793
4102,"Boxplot values: 4320, 5158, 5355, 5372, 5571, 6373",False,5372.0,60,1324.0,"Ignite Drop times on avg List(32.67720152447841, 48.559470339718196, 56.020442839529075, 58.935273152094496, 59.79298068583688, 59.97762907034168, 59.99974439246002, 60.00002870474903, 60.00046326796694)",False,5,1,2,1.0122479743734691,1.1239388794567062,10,2,327.47349249566344,27.595245216000052,0.08112681888540793
4104,"Boxplot values: 4447, 5169, 5353, 5366, 5547, 6480",False,5366.0,80,1314.0,"Ignite Drop times on avg List(33.03728530215179, 48.76741838054582, 60.57948122818606, 69.6068202027662, 75.43095768490156, 78.43700698278951, 79.59201331951982, 79.92808267708753, 79.99616029552944, 80.00066399616296)",False,5,2,2,1.0132175226586102,1.095,9,2,290.3881054841986,35.372675227999956,0.08112681888540793
4106,"Boxplot values: 4337, 5174, 5362, 5386, 5571, 6461",False,5386.0,80,1396.0,"Ignite Drop times on avg List(35.24695839318045, 53.09967453741346, 64.8270169805271, 72.53868506199112, 76.89647818050425, 78.99056570783381, 79.77981575595145, 79.96507200864033, 79.99806796845485, 80.00016694437578)",False,5,2,2,1.0169939577039275,1.163333333333333,10,2,306.8684239246238,38.10216744400002,0.08112681888540793
4107,"Boxplot values: 4277, 4981, 5143, 5151, 5305, 6184",False,5151.0,100,1269.0,"Ignite Drop times on avg List(33.848171322439505, 54.07585419314961, 69.09325919182722, 80.90514820004658, 89.32671007808183, 94.67461744987985, 97.74015527780459, 99.17229313169156, 99.75897712720104, 99.9565877954031, 99.98915435763574, 99.99689912906635, 99.99883289216204)",False,5,1,3,1.012581089050521,1.1557377049180328,10,0,257.0275488019093,44.5172359279999,0.08177599697530001
4109,"Boxplot values: 4342, 4983, 5142, 5146, 5300, 6318",False,5146.0,100,1204.0,"Ignite Drop times on avg List(31.425334212153167, 49.086127466966815, 62.634800288285696, 74.61783945356218, 84.6137298684489, 91.81371948507194, 96.32135890560762, 98.69059602699343, 99.61475249236979, 99.91184965797554, 99.98599802512054, 99.99842373289643, 100.00052543130683)",False,5,1,3,1.011598191468449,1.0965391621129326,9,0,238.7423581085829,40.881842099999965,0.08177599697530001
4197,"Boxplot values: 4558, 5356, 5582, 5618, 5851, 6686",False,5618.0,40,1276.0,"Ignite Drop times on avg List(26.82773967513878, 36.162744236551205, 39.43867178143277, 39.97796768166527, 40.00456178622245, 40.00025469396126)",False,5,3,0,1.0039313795568263,1.0340356564019448,9,1,367.33612016440316,16.762143728000094,0.16254095169064825
4198,"Boxplot values: 4600, 5367, 5596, 5632, 5870, 6670",False,5632.0,40,1307.0,"Ignite Drop times on avg List(27.054231865882326, 36.41235648582455, 39.51666168023742, 39.9986256557729, 40.002327685066454, 40.000856970837276)",False,5,3,0,1.0064331665475341,1.059157212317666,10,1,365.6997460455386,17.22714404400012,0.16254095169064825
4201,"Boxplot values: 4869, 5925, 6205, 6210, 6538, 7056",False,6210.0,40,1591.0,"Ignite Drop times on avg List(31.36069963885682, 38.26807963081853, 39.8395119053732, 40.00375009454795, 40.00080535474863)",False,5,4,4,1.0081168831168832,1.0439632545931758,9,1,384.0227997962333,20.79166606000013,0.05380895484309287
4202,"Boxplot values: 4922, 5945, 6225, 6226, 6558, 7152",False,6226.0,40,1632.0,"Ignite Drop times on avg List(31.78789135567865, 38.505605121499826, 39.87417846773387, 40.00396621174958, 40.000060511942344)",False,5,4,4,1.0107142857142857,1.0708661417322836,10,1,378.0041326076918,21.42827341600016,0.05380895484309287
4203,"Boxplot values: 4290, 4964, 5143, 5161, 5338, 6264",False,5161.0,60,1142.0,"Ignite Drop times on avg List(27.30139885920546, 41.82620388030521, 51.43673333601915, 57.03422718476839, 59.330080587248304, 59.91616427026915, 59.99362470882244, 59.999685093521165)",False,5,1,0,1.0143474842767295,1.1044487427466152,9,3,283.18483036154237,22.88907046800005,0.12231348409679461
4204,"Boxplot values: 4300, 4968, 5146, 5167, 5341, 6327",False,5167.0,60,1178.0,"Ignite Drop times on avg List(27.912602383251034, 43.09589023365342, 52.59607399014659, 57.49804755085574, 59.40465307049516, 59.90835000125803, 59.99761990340971, 60.001684116756905)",False,5,1,0,1.0155267295597483,1.13926499032882,10,3,292.73885456774144,24.067288080000008,0.12231348409679461
